Genome_ID,Best_Hit_ARO,Contig,Start,Stop,Plasmid,Location_Type,Resistance Phenotype Gentamicin
573.66388,QnrB4,573.66388_7,4165,4812,IncFIB(K),Plasmid,0
573.66388,KPC-2,573.66388_2,989,1870,IncN,Plasmid,0
573.66388,QnrB6,573.66388_2,1233,1913,IncN,Plasmid,0
72407.2579,msbA,72407.2579_15,17743,19491,IncFIB(K),Plasmid,0
573.66551,adeF,573.66551_2,1157,4267,IncFIB(K),Plasmid,1
573.66551,AAC(6')-Ib10,573.66551_1,3,638,IncFIA(HI1),Plasmid,1
573.66551,arr-3,573.66551_2,735,1187,IncN,Plasmid,1
573.66551,dfrA27,573.66551_3,1320,1793,IncN,Plasmid,1
573.66551,sul1,573.66551_6,3277,4116,IncFIB(K),Plasmid,1
573.66551,TEM-1,573.66551_1,35,895,IncN,Plasmid,1
573.66551,APH(6)-Id,573.66551_3,1616,2452,ColRNAI,Plasmid,1
573.66551,APH(3'')-Ib,573.66551_4,2452,3255,ColRNAI,Plasmid,1
573.66551,sul2,573.66551_5,3316,4131,IncFIB(K),Plasmid,1
573.66551,catA1,573.66551_2,224,883,IncN,Plasmid,1
573.66551,mphA,573.66551_1,69,974,IncN,Plasmid,1
573.66551,Mrx,573.66551_2,971,2209,IncN,Plasmid,1
573.66551,AAC(3)-IId,573.66551_2,707,1567,IncFIA(HI1),Plasmid,1
72407.2255,Shigella flexneri acrA,72407.2255_20,22123,23316,IncFII,Plasmid,1
72407.2255,tet(A),72407.2255_7,4541,5740,IncFIB(K),Plasmid,1
573.66285,KPC-2,573.66285_2,1366,2247,IncN,Plasmid,1
573.66285,floR,573.66285_5,1812,3026,IncN,Plasmid,1
573.66285,sul1,573.66285_3,951,1790,IncN,Plasmid,1
573.66285,qacEdelta1,573.66285_4,1784,2131,IncN,Plasmid,1
573.66285,aadA16,573.66285_5,2248,3093,IncFIA(HI1),Plasmid,1
573.66285,Mrx,573.66285_2,972,2210,IncFIA(HI1),Plasmid,1
72407.2714,APH(6)-Id,72407.2714_3,1595,2431,IncHI1B,Plasmid,1
72407.2714,tet(D),72407.2714_2,701,1885,IncHI1B,Plasmid,1
573.66402,adeF,573.66402_2,980,4090,IncFIB(K),Plasmid,0
573.66402,QnrB6,573.66402_3,3398,4078,IncFIB(K),Plasmid,0
573.66402,tet(D),573.66402_2,699,1883,IncN,Plasmid,0
573.66402,AAC(6')-Ib10,573.66402_1,1,588,IncN,Plasmid,0
573.66402,arr-3,573.66402_2,685,1137,IncN,Plasmid,0
573.66402,aadA16,573.66402_1,1,834,IncN,Plasmid,0
72407.2766,APH(6)-Id,72407.2766_6,3703,4539,IncFIB(K),Plasmid,0
72407.2766,CTX-M-15,72407.2766_3,2638,3513,IncFIB(K),Plasmid,0
72407.2766,QnrB1,72407.2766_2,748,1392,IncN,Plasmid,0
72407.2766,dfrA14,72407.2766_2,446,919,IncN,Plasmid,0
72407.2847,arr-2,72407.2847_4,3506,3958,IncFIB(K),Plasmid,0
72407.2366,vanG,72407.2366_23,23889,24986,48),Plasmid,1
72407.2366,APH(3'')-Ib,72407.2366_3,1299,2102,IncFIB(K),Plasmid,1
72407.2366,APH(6)-Id,72407.2366_4,2102,2938,IncFIB(K),Plasmid,1
573.66315,TEM-1,573.66315_2,651,1511,Col440II,Plasmid,0
573.66315,AAC(6')-Ib10,573.66315_1,2,646,Col440II,Plasmid,0
573.66315,OXA-1,573.66315_2,777,1607,Col440II,Plasmid,0
573.66492,tet(A),573.66492_6,4365,5564,IncFIB(K),Plasmid,0
573.66492,mphA,573.66492_6,4966,5871,IncR,Plasmid,0
573.66444,AAC(6')-Ib10,573.66444_7,7558,8157,IncFIB(K),Plasmid,0
573.66444,arr-3,573.66444_8,8254,8706,IncFIB(K),Plasmid,0
573.66444,NDM-5,573.66444_6,7277,8089,IncFIB(K),Plasmid,0
573.66444,BRP(MBL),573.66444_7,8093,8458,IncFIB(K),Plasmid,0
573.66444,floR,573.66444_6,3867,5081,IncFIA(HI1),Plasmid,0
573.66444,tet(D),573.66444_2,700,1884,IncR,Plasmid,0
573.66444,sul2,573.66444_4,2274,3089,Col440I,Plasmid,0
573.66444,FosA3,573.66444_1,322,738,IncR,Plasmid,0
573.66444,CTX-M-55,573.66444_2,759,1634,IncR,Plasmid,0
573.66444,rmtB,573.66444_1,62,817,IncR,Plasmid,0
573.66444,TEM-239,573.66444_1,24,764,IncR,Plasmid,0
573.66386,OXA-181,573.66386_10,7643,8440,IncFIB(K),Plasmid,0
573.66386,BRP(MBL),573.66386_2,1043,1408,IncFII,Plasmid,0
573.66386,rmtB,573.66386_2,646,1401,IncFII,Plasmid,0
573.66386,TEM-1,573.66386_3,1571,2431,IncFII,Plasmid,0
573.66386,AAC(6')-Ib10,573.66386_1,2,646,Col440I,Plasmid,0
573.66386,OXA-1,573.66386_2,777,1607,IncFII,Plasmid,0
72407.2438,sul2,72407.2438_2,330,1193,Col440II,Plasmid,1
72407.2438,APH(6)-Id,72407.2438_2,354,1190,Col440II,Plasmid,1
72407.2438,floR,72407.2438_2,327,1541,Col440II,Plasmid,1
72407.2438,QnrB6,72407.2438_2,596,1276,Col440II,Plasmid,1
72407.2438,qacEdelta1,72407.2438_1,39,386,Col440II,Plasmid,1
72407.2438,arr-3,72407.2438_1,1,492,Col440II,Plasmid,1
72407.2438,dfrA14,72407.2438_1,72,560,Col440II,Plasmid,1
573.66432,adeF,573.66432_2,1157,4267,IncFIB(K),Plasmid,1
573.66432,QnrS1,573.66432_6,3891,4547,IncFIB(K),Plasmid,1
573.65982,APH(6)-Id,573.65982_9,5855,6691,IncN,Plasmid,0
573.65982,dfrA14,573.65982_3,1601,2059,IncFII(K),Plasmid,0
573.66323,AAC(6')-Ib10,573.66323_1,2,646,Col440II,Plasmid,0
573.66323,OXA-1,573.66323_2,777,1607,Col440II,Plasmid,0
573.56109,LptD,573.56109_20,20771,23119,FIA(pBK30683),Plasmid,0
573.66321,eptB,573.66321_2,2043,3716,IncN,Plasmid,0
573.66321,QnrB4,573.66321_7,4165,4812,IncFIB(K),Plasmid,0
573.66321,KPC-2,573.66321_4,4564,5445,IncFIB(K),Plasmid,0
573.66321,dfrA12,573.66321_1,416,916,IncN,Plasmid,0
573.66294,adeF,573.66294_2,1157,4267,IncFIB(K),Plasmid,1
573.66294,Mrx,573.66294_2,1023,2261,IncFIA(HI1),Plasmid,1
573.66294,mphA,573.66294_3,2258,3163,IncFIA(HI1),Plasmid,1
573.66246,AAC(3)-IId,573.66246_2,801,1661,IncFIA(HI1),Plasmid,1
573.66246,aadA16,573.66246_1,1,834,IncFIA(HI1),Plasmid,1
573.66246,qacEdelta1,573.66246_2,951,1298,IncFIA(HI1),Plasmid,1
573.66246,aadA,573.66246_2,136,924,IncFIA(HI1),Plasmid,1
573.66246,arr-3,573.66246_2,680,1132,IncFIA(HI1),Plasmid,1
573.66246,dfrA14,573.66246_2,446,934,IncFIA(HI1),Plasmid,1
72407.2365,MdtQ,72407.2365_4,2624,4063,IncHI1B,Plasmid,0
72407.2365,Mrx,72407.2365_2,972,2210,IncHI1B,Plasmid,0
72407.2365,tet(A),72407.2365_3,1038,2237,IncHI1B,Plasmid,0
72407.2365,CTX-M-15,72407.2365_2,1706,2581,IncHI1B,Plasmid,0
573.66329,NDM-4,573.66329_8,6693,7505,ColRNAI,Plasmid,1
573.66329,sul1,573.66329_3,951,1790,IncFII(K),Plasmid,1
573.66329,qacEdelta1,573.66329_4,1784,2131,IncFII(K),Plasmid,1
573.66329,CTX-M-15,573.66329_2,392,1267,IncFIA(HI1),Plasmid,1
573.66329,dfrA14,573.66329_2,446,934,IncFIA(HI1),Plasmid,1
573.66329,AAC(6')-Ib10,573.66329_1,1,519,IncFIA(HI1),Plasmid,1
574.67,mphA,574.67_1,70,975,Col440I,Plasmid,0
574.67,TEM-1,574.67_5,2744,3604,IncFII,Plasmid,0
72407.243,SHV-11,72407.243_1,74,934,IncN,Plasmid,1
573.65902,oqxB,573.65902_63,59647,62799,IncFIB(K),Plasmid,0
573.65902,mdtB,573.65902_2,1458,4580,Col440I,Plasmid,0
573.66513,adeF,573.66513_2,980,4090,IncFIB(K),Plasmid,0
573.66513,arr-3,573.66513_5,3580,4032,IncFIB(K),Plasmid,0
573.66513,dfrA27,573.66513_6,4165,4638,IncFIB(K),Plasmid,0
573.66513,aadA16,573.66513_7,4819,5664,IncN,Plasmid,0
573.66513,qacEdelta1,573.66513_8,5781,6128,IncR,Plasmid,0
573.66513,sul1,573.66513_9,6122,6961,IncR,Plasmid,0
573.66513,KPC-2,573.66513_2,989,1870,IncFII(K),Plasmid,0
573.66513,tet(D),573.66513_2,701,1885,IncFII(K),Plasmid,0
573.66393,adeF,573.66393_2,980,4090,IncFIB(K),Plasmid,0
72407.2324,CTX-M-15,72407.2324_11,7341,8216,IncFIB(K),Plasmid,0
573.66524,qacEdelta1,573.66524_2,951,1298,IncN,Plasmid,0
573.66524,sul1,573.66524_3,1292,2131,IncN,Plasmid,0
573.66524,dfrA27,573.66524_1,70,543,IncFIA(HI1),Plasmid,0
573.66524,arr-3,573.66524_2,676,1128,IncN,Plasmid,0
573.66524,AAC(6')-Ib10,573.66524_3,1225,1812,IncN,Plasmid,0
72407.2251,sul1,72407.2251_5,2842,3681,Col156,Plasmid,0
72407.2562,IMP-19,72407.2562_1,2,754,IncFIA(HI1),Plasmid,1
573.66515,Klebsiella pneumoniae KpnG,573.66515_4,1862,3034,ColRNAI,Plasmid,1
573.66515,Klebsiella pneumoniae KpnH,573.66515_5,3050,4588,ColRNAI,Plasmid,1
573.66515,QnrS1,573.66515_5,3596,4252,IncFIB(K),Plasmid,1
72407.2379,tet(A),72407.2379_7,4541,5740,IncFIB(K),Plasmid,1
72407.2379,QnrS1,72407.2379_5,3891,4547,IncFIB(K),Plasmid,1
72407.2379,TEM-1,72407.2379_5,3204,4064,IncFIB(K),Plasmid,1
573.66447,AAC(3)-IId,573.66447_1,367,1227,ColRNAI,Plasmid,1
573.66061,TEM-1,573.66061_7,4274,5134,IncFIB(K),Plasmid,0
