Genome_ID,Best_Hit_ARO,Contig,Start,Stop
72407.2373,ANT(2'')-Ia,72407.2373_18,13930,14463
72407.2373,Klebsiella pneumoniae KpnE,72407.2373_2,1422,1784
72407.2373,Klebsiella pneumoniae KpnF,72407.2373_3,1771,2100
72407.2373,leuO,72407.2373_3,2150,3100
72407.2373,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2373_25,22194,22628
72407.2373,baeR,72407.2373_30,33741,34463
573.66047,eptB,573.66047_17,17710,19383
573.66047,LptD,573.66047_18,18866,21214
573.66047,leuO,573.66047_39,45311,46261
573.66047,OmpA,573.66047_25,30814,31884
573.66047,acrD,573.66047_19,19418,22531
573.66047,SHV-11,573.66047_13,10951,11811
573.66047,marA,573.66047_34,31913,32287
573.66047,MdtQ,573.66047_2,1718,3157
573.66047,msbA,573.66047_15,15957,17705
573.66047,Shigella flexneri acrA,573.66047_20,22214,23407
573.66047,acrB,573.66047_21,23430,26576
573.66047,vanG,573.66047_25,24167,25264
573.66047,Klebsiella pneumoniae KpnE,573.66047_12,11648,12010
573.66047,Klebsiella pneumoniae KpnF,573.66047_13,11997,12326
573.66047,ArnT,573.66047_19,16907,18562
573.66047,PmrF,573.66047_22,21443,22426
573.66047,Escherichia coli mdfA,573.66047_4,4875,6107
573.66047,FosA6,573.66047_7,6065,6484
573.66047,rsmA,573.66047_1,419,604
573.66047,oqxB,573.66047_13,11821,14973
573.66047,oqxA,573.66047_14,14997,16172
573.66047,CTX-M-15,573.66047_1,280,1155
573.66047,mdtC,573.66047_2,2302,5379
573.66047,CRP,573.66047_11,10268,10900
573.66047,qacJ,573.66047_12,7614,7946
573.66047,Klebsiella pneumoniae KpnH,573.66047_8,6683,8224
573.66047,Klebsiella pneumoniae KpnG,573.66047_9,8240,9412
573.66047,Klebsiella pneumoniae OmpK37,573.66047_1,74,1198
573.66047,adeF,573.66047_2,1327,4437
573.66047,aadA5,573.66047_1,234,1022
573.66047,qacJ,573.66047_2,1134,1562
573.66047,TEM-1,573.66047_1,148,1008
573.66047,IMP-1,573.66047_1,3,752
573.66047,AAC(6')-Ib8,573.66047_1,2,580
573.66047,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66047_35,32308,32742
573.66047,baeR,573.66047_5,8268,8990
573.66459,acrD,573.66459_107,121045,124158
573.66459,MdtQ,573.66459_327,372339,373778
573.66459,mdtC,573.66459_374,425965,429042
573.66459,mdtB,573.66459_375,429043,432165
573.66459,Escherichia coli mdfA,573.66459_90,103442,104674
573.66459,msbA,573.66459_159,184022,185770
573.66459,OmpA,573.66459_200,235142,236212
573.66459,leuO,573.66459_135,151919,152869
573.66459,LptD,573.66459_165,191401,193749
573.66459,FosA6,573.66459_307,345826,346245
573.66459,Shigella flexneri acrA,573.66459_49,50260,51453
573.66459,acrB,573.66459_50,51476,54622
573.66459,vanG,573.66459_173,175164,176261
573.66459,Klebsiella pneumoniae KpnF,573.66459_28,27783,28112
573.66459,Klebsiella pneumoniae KpnE,573.66459_29,28099,28461
573.66459,Klebsiella pneumoniae OmpK37,573.66459_142,155674,156798
573.66459,adeF,573.66459_188,188255,191365
573.66459,rsmA,573.66459_68,68526,68711
573.66459,Klebsiella pneumoniae KpnH,573.66459_76,76570,78108
573.66459,Klebsiella pneumoniae KpnG,573.66459_77,78124,79296
573.66459,emrR,573.66459_78,79422,79952
573.66459,oqxB,573.66459_124,124224,127376
573.66459,oqxA,573.66459_125,127400,128575
573.66459,marA,573.66459_104,99894,100268
573.66459,SHV-28,573.66459_125,120366,121226
573.66459,eptB,573.66459_17,17710,19383
573.66459,PmrF,573.66459_73,94059,95042
573.66459,ArnT,573.66459_76,97923,99578
573.66459,CRP,573.66459_80,92163,92795
573.66459,DHA-1,573.66459_3,1307,2446
573.66459,QnrB4,573.66459_10,6567,7214
573.66459,TEM-1,573.66459_3,3074,3934
573.66459,CTX-M-15,573.66459_8,6756,7631
573.66459,tet(A),573.66459_3,3030,4229
573.66459,Mrx,573.66459_5,3731,4969
573.66459,mphA,573.66459_6,4966,5871
573.66459,aadA2,573.66459_2,235,1014
573.66459,dfrA12,573.66459_3,1434,1931
573.66459,sul1,573.66459_2,271,1110
573.66459,baeR,573.66459_371,422354,423076
573.66459,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66459_103,99439,99873
72407.234,oqxA,72407.234_27,21087,22262
72407.234,oqxB,72407.234_28,22286,25438
72407.234,emrR,72407.234_74,69708,70238
72407.234,Klebsiella pneumoniae KpnG,72407.234_75,70364,71536
72407.234,Klebsiella pneumoniae KpnH,72407.234_76,71552,73090
72407.234,rsmA,72407.234_84,80950,81135
72407.234,mdtB,72407.234_57,71767,74889
72407.234,mdtC,72407.234_58,74890,77967
72407.234,MdtQ,72407.234_105,130156,131595
72407.234,Shigella flexneri acrA,72407.234_47,46680,47873
72407.234,acrB,72407.234_48,47896,51042
72407.234,vanG,72407.234_170,171565,172662
72407.234,PmrF,72407.234_56,72629,73612
72407.234,ArnT,72407.234_59,76493,78148
72407.234,CRP,72407.234_160,187894,188526
72407.234,LptD,72407.234_81,87060,89408
72407.234,leuO,72407.234_111,127939,128889
72407.234,acrD,72407.234_49,48476,51589
72407.234,eptB,72407.234_3,2095,3768
72407.234,marA,72407.234_134,129635,130009
72407.234,Klebsiella pneumoniae OmpK37,72407.234_92,101252,102406
72407.234,OmpA,72407.234_61,61634,62704
72407.234,msbA,72407.234_101,112098,113846
72407.234,FosA6,72407.234_12,14147,14566
72407.234,Klebsiella pneumoniae KpnF,72407.234_13,11679,12008
72407.234,Klebsiella pneumoniae KpnE,72407.234_14,11995,12357
72407.234,KPC-3,72407.234_6,7178,8059
72407.234,Escherichia coli mdfA,72407.234_5,3954,5186
72407.234,catA1,72407.234_2,561,1220
72407.234,sul1,72407.234_4,2081,2920
72407.234,qacEdelta1,72407.234_5,2914,3261
72407.234,sul2,72407.234_2,456,1271
72407.234,APH(3'')-Ib,72407.234_3,1332,2135
72407.234,APH(6)-Id,72407.234_4,2135,2971
72407.234,Mrx,72407.234_3,1056,2294
72407.234,mphA,72407.234_4,2291,3196
72407.234,SHV-12,72407.234_1,74,934
72407.234,OXA-9,72407.234_2,644,1483
72407.234,dfrA12,72407.234_1,39,536
72407.234,APH(3')-Ia,72407.234_1,171,986
72407.234,baeR,72407.234_61,80856,81578
72407.234,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.234_133,129180,129614
573.65948,adeF,573.65948_2,1161,4271
573.65948,FosA6,573.65948_510,565546,565965
573.65948,marA,573.65948_391,388527,388901
573.65948,SHV-1,573.65948_411,409003,409863
573.65948,Klebsiella pneumoniae KpnF,573.65948_12,11646,11975
573.65948,Klebsiella pneumoniae KpnE,573.65948_13,11962,12324
573.65948,Klebsiella pneumoniae OmpK37,573.65948_127,141537,142661
573.65948,MdtQ,573.65948_4,2579,4018
573.65948,acrD,573.65948_223,252265,255378
573.65948,eptB,573.65948_153,163087,164760
573.65948,PmrF,573.65948_209,239242,240225
573.65948,ArnT,573.65948_212,243106,244761
573.65948,CRP,573.65948_311,353578,354210
573.65948,leuO,573.65948_83,92695,93645
573.65948,LptD,573.65948_113,132176,134524
573.65948,mdtB,573.65948_236,262971,266093
573.65948,mdtC,573.65948_237,266094,269171
573.65948,msbA,573.65948_15,17742,19490
573.65948,OmpA,573.65948_55,68755,69825
573.65948,Shigella flexneri acrA,573.65948_86,94702,95895
573.65948,acrB,573.65948_87,95918,99064
573.65948,vanG,573.65948_209,219501,220598
573.65948,Escherichia coli mdfA,573.65948_61,71181,72413
573.65948,rsmA,573.65948_9,8342,8527
573.65948,Klebsiella pneumoniae KpnH,573.65948_17,16255,17793
573.65948,Klebsiella pneumoniae KpnG,573.65948_18,17809,18981
573.65948,emrR,573.65948_19,19107,19637
573.65948,oqxB,573.65948_63,59670,62822
573.65948,oqxA,573.65948_64,62846,64021
573.65948,TEM-1,573.65948_5,2625,3485
573.65948,APH(6)-Id,573.65948_7,4206,5042
573.65948,APH(3'')-Ib,573.65948_8,5042,5845
573.65948,sul2,573.65948_9,5906,6721
573.65948,QnrB1,573.65948_2,683,1327
573.65948,CTX-M-15,573.65948_7,7146,8021
573.65948,dfrA14,573.65948_2,446,919
573.65948,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.65948_390,388072,388506
573.65948,baeR,573.65948_240,272060,272782
72407.2561,mdtB,72407.2561_56,67756,70878
72407.2561,mdtC,72407.2561_57,70879,73956
72407.2561,MdtQ,72407.2561_104,126145,127584
72407.2561,acrD,72407.2561_323,374496,377609
72407.2561,oqxA,72407.2561_43,40755,41930
72407.2561,oqxB,72407.2561_44,41954,45106
72407.2561,emrR,72407.2561_87,85160,85690
72407.2561,Klebsiella pneumoniae KpnG,72407.2561_88,85816,86988
72407.2561,Klebsiella pneumoniae KpnH,72407.2561_89,87004,88542
72407.2561,rsmA,72407.2561_97,96269,96454
72407.2561,Klebsiella pneumoniae KpnF,72407.2561_40,35523,35852
72407.2561,Klebsiella pneumoniae KpnE,72407.2561_41,35839,36201
72407.2561,Klebsiella pneumoniae OmpK37,72407.2561_164,175690,176814
72407.2561,FosA6,72407.2561_12,13869,14288
72407.2561,LptD,72407.2561_150,156287,158635
72407.2561,leuO,72407.2561_180,196995,197945
72407.2561,Shigella flexneri acrA,72407.2561_40,43160,44353
72407.2561,acrB,72407.2561_41,44376,47522
72407.2561,vanG,72407.2561_162,168011,169108
72407.2561,Escherichia coli mdfA,72407.2561_61,71219,72451
72407.2561,msbA,72407.2561_176,186849,188597
72407.2561,PmrF,72407.2561_56,72584,73567
72407.2561,ArnT,72407.2561_59,76448,78103
72407.2561,CRP,72407.2561_159,188337,188969
72407.2561,eptB,72407.2561_163,171142,172815
72407.2561,OmpA,72407.2561_26,31513,32583
72407.2561,marA,72407.2561_98,92067,92441
72407.2561,IMP-19,72407.2561_1,2,754
72407.2561,qacEdelta1,72407.2561_2,937,1284
72407.2561,sul1,72407.2561_3,1278,2117
72407.2561,dfrA14,72407.2561_1,2,490
72407.2561,LAP-2,72407.2561_2,1437,2294
72407.2561,QnrS1,72407.2561_5,3891,4547
72407.2561,SHV-1,72407.2561_3,1160,2020
72407.2561,AAC(3)-IId,72407.2561_4,2631,3491
72407.2561,baeR,72407.2561_60,76845,77567
72407.2561,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2561_97,91612,92046
574.79,Escherichia coli mdfA,574.79_55,61081,62313
574.79,Shigella flexneri acrA,574.79_475,527235,528428
574.79,acrB,574.79_476,528451,531597
574.79,vanG,574.79_599,652139,653236
574.79,mdtB,574.79_58,71460,74582
574.79,mdtC,574.79_59,74583,77660
574.79,MdtQ,574.79_101,123052,124491
574.79,acrD,574.79_329,383344,386457
574.79,marA,574.79_433,432548,432922
574.79,FosA6,574.79_13,15397,15816
574.79,LptD,574.79_155,167893,170241
574.79,leuO,574.79_185,208773,209723
574.79,CRP,574.79_20,15257,15889
574.79,ArnT,574.79_118,125185,126840
574.79,PmrF,574.79_121,129721,130704
574.79,eptB,574.79_177,205378,207051
574.79,msbA,574.79_15,17742,19490
574.79,OmpA,574.79_56,68863,69933
574.79,adeF,574.79_188,188379,191489
574.79,oqxA,574.79_73,62973,64148
574.79,oqxB,574.79_74,64172,67324
574.79,emrR,574.79_120,111596,112126
574.79,Klebsiella pneumoniae KpnG,574.79_121,112252,113424
574.79,Klebsiella pneumoniae KpnH,574.79_122,113440,114978
574.79,rsmA,574.79_130,122837,123022
574.79,Klebsiella pneumoniae OmpK37,574.79_39,40258,41382
574.79,Klebsiella pneumoniae KpnE,574.79_152,168595,168957
574.79,Klebsiella pneumoniae KpnF,574.79_153,168944,169273
574.79,TEM-1,574.79_3,4335,5195
574.79,sul1,574.79_7,4919,5776
574.79,sul2,574.79_6,3807,4622
574.79,APH(6)-Id,574.79_2,2619,3455
574.79,tet(D),574.79_3,1642,2826
574.79,qacL,574.79_1,61,393
574.79,AAC(6')-IIc,574.79_2,638,1219
574.79,IMP-1,574.79_3,1369,2109
574.79,catA1,574.79_1,155,814
574.79,dfrA5,574.79_1,2,490
574.79,qacEdelta1,574.79_1,2,322
574.79,baeR,574.79_62,80549,81271
574.79,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,574.79_432,432093,432527
72407.2289,oqxA,72407.2289_47,41785,42960
72407.2289,oqxB,72407.2289_48,42984,46136
72407.2289,emrR,72407.2289_95,90409,90939
72407.2289,Klebsiella pneumoniae KpnG,72407.2289_96,91065,92237
72407.2289,Klebsiella pneumoniae KpnH,72407.2289_97,92253,93791
72407.2289,rsmA,72407.2289_105,101644,101829
72407.2289,SHV-1,72407.2289_30,27950,28810
72407.2289,marA,72407.2289_51,48912,49286
72407.2289,leuO,72407.2289_136,152170,153120
72407.2289,LptD,72407.2289_166,191651,193999
72407.2289,mdtB,72407.2289_25,31295,34417
72407.2289,mdtC,72407.2289_26,34418,37495
72407.2289,MdtQ,72407.2289_73,90386,91825
72407.2289,acrD,72407.2289_69,72857,75970
72407.2289,Shigella flexneri acrA,72407.2289_42,51415,52608
72407.2289,acrB,72407.2289_43,52631,55777
72407.2289,vanG,72407.2289_165,176247,177344
72407.2289,CRP,72407.2289_20,15251,15883
72407.2289,ArnT,72407.2289_120,126468,128123
72407.2289,PmrF,72407.2289_123,131004,131987
72407.2289,eptB,72407.2289_179,206661,208334
72407.2289,OmpA,72407.2289_135,135790,136860
72407.2289,msbA,72407.2289_176,186233,187981
72407.2289,Klebsiella pneumoniae KpnF,72407.2289_13,11646,11975
72407.2289,Klebsiella pneumoniae KpnE,72407.2289_14,11962,12324
72407.2289,Klebsiella pneumoniae OmpK37,72407.2289_136,148930,150054
72407.2289,Escherichia coli mdfA,72407.2289_88,99393,100625
72407.2289,FosA6,72407.2289_12,14060,14479
72407.2289,TEM-1,72407.2289_2,917,1777
72407.2289,CTX-M-15,72407.2289_1,49,924
72407.2289,tet(A),72407.2289_6,7466,8665
72407.2289,sul2,72407.2289_3,1863,2678
72407.2289,APH(6)-Id,72407.2289_5,3542,4378
72407.2289,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2289_52,49307,49741
72407.2289,baeR,72407.2289_29,40384,41106
72407.251,mdtB,72407.251_40,52678,55800
72407.251,mdtC,72407.251_41,55801,58878
72407.251,MdtQ,72407.251_88,111067,112506
72407.251,acrD,72407.251_308,360775,363888
72407.251,oqxA,72407.251_25,21087,22262
72407.251,oqxB,72407.251_26,22286,25438
72407.251,emrR,72407.251_71,69708,70238
72407.251,Klebsiella pneumoniae KpnG,72407.251_72,70364,71536
72407.251,Klebsiella pneumoniae KpnH,72407.251_73,71552,73090
72407.251,rsmA,72407.251_81,80950,81135
72407.251,Shigella flexneri acrA,72407.251_52,55788,56981
72407.251,acrB,72407.251_53,57004,60150
72407.251,vanG,72407.251_175,180673,181770
72407.251,PmrF,72407.251_56,72645,73628
72407.251,ArnT,72407.251_59,76509,78164
72407.251,CRP,72407.251_160,187910,188542
72407.251,LptD,72407.251_81,87060,89408
72407.251,leuO,72407.251_111,127939,128889
72407.251,eptB,72407.251_3,2095,3768
72407.251,marA,72407.251_134,129635,130009
72407.251,SHV-11,72407.251_154,150112,150972
72407.251,Klebsiella pneumoniae OmpK37,72407.251_92,101213,102367
72407.251,OmpA,72407.251_58,58538,59608
72407.251,msbA,72407.251_98,109002,110750
72407.251,FosA6,72407.251_12,14147,14566
72407.251,Escherichia coli mdfA,72407.251_5,3954,5186
72407.251,Klebsiella pneumoniae KpnF,72407.251_13,11679,12008
72407.251,Klebsiella pneumoniae KpnE,72407.251_14,11995,12357
72407.251,catA1,72407.251_6,5172,5831
72407.251,KPC-3,72407.251_5,7202,8083
72407.251,mphA,72407.251_1,103,1008
72407.251,Mrx,72407.251_2,1005,2243
72407.251,sul1,72407.251_9,6319,7158
72407.251,qacEdelta1,72407.251_10,7152,7499
72407.251,AAC(3)-IVa,72407.251_1,168,944
72407.251,APH(4)-Ia,72407.251_3,1173,2198
72407.251,qacL,72407.251_2,354,686
72407.251,sul3,72407.251_4,1866,2657
72407.251,cmlA1,72407.251_2,444,1703
72407.251,OXA-9,72407.251_1,232,1071
72407.251,dfrA12,72407.251_2,759,1256
72407.251,APH(3')-Ia,72407.251_1,171,986
72407.251,baeR,72407.251_44,61767,62489
72407.251,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.251_133,129180,129614
573.66437,OmpA,573.66437_134,136034,137104
573.66437,msbA,573.66437_174,186472,188220
573.66437,Escherichia coli mdfA,573.66437_244,267586,268818
573.66437,marA,573.66437_96,92066,92440
573.66437,SHV-1,573.66437_116,112552,113412
573.66437,Klebsiella pneumoniae KpnF,573.66437_158,153450,153779
573.66437,Klebsiella pneumoniae KpnE,573.66437_159,153766,154128
573.66437,Klebsiella pneumoniae OmpK37,573.66437_281,289668,290792
573.66437,oqxA,573.66437_43,40287,41462
573.66437,oqxB,573.66437_44,41486,44638
573.66437,emrR,573.66437_87,84688,85218
573.66437,Klebsiella pneumoniae KpnG,573.66437_88,85344,86516
573.66437,Klebsiella pneumoniae KpnH,573.66437_89,86532,88070
573.66437,rsmA,573.66437_98,95931,96116
573.66437,CRP,573.66437_20,15182,15814
573.66437,ArnT,573.66437_120,125910,127565
573.66437,PmrF,573.66437_123,130446,131429
573.66437,eptB,573.66437_180,206099,207772
573.66437,MdtQ,573.66437_164,189035,190474
573.66437,mdtC,573.66437_211,242779,245856
573.66437,mdtB,573.66437_212,245857,248979
573.66437,leuO,573.66437_137,152483,153433
573.66437,LptD,573.66437_167,191964,194312
573.66437,fosA5,573.66437_323,355172,355594
573.66437,vanG,573.66437_112,114278,115375
573.66437,acrB,573.66437_233,235885,239031
573.66437,Shigella flexneri acrA,573.66437_234,239054,240247
573.66437,acrD,573.66437_108,120843,123956
573.66437,QnrS1,573.66437_3,1028,1684
573.66437,OXA-181,573.66437_10,7643,8440
573.66437,NDM-4,573.66437_1,227,1039
573.66437,BRP(MBL),573.66437_2,1043,1408
573.66437,mphA,573.66437_1,70,975
573.66437,Mrx,573.66437_2,972,2210
573.66437,rmtB,573.66437_2,646,1401
573.66437,TEM-1,573.66437_3,1571,2431
573.66437,OXA-1,573.66437_2,580,1410
573.66437,AAC(6')-Ib10,573.66437_3,1541,2185
573.66437,CTX-M-15,573.66437_1,140,1015
573.66437,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66437_95,91611,92045
573.66437,baeR,573.66437_208,239168,239890
573.65917,acrD,573.65917_108,120805,123918
573.65917,MdtQ,573.65917_331,379331,380770
573.65917,mdtC,573.65917_378,433075,436152
573.65917,mdtB,573.65917_379,436153,439275
573.65917,marA,573.65917_1284,1377673,1378047
573.65917,SHV-168,573.65917_1304,1398151,1399011
573.65917,Klebsiella pneumoniae KpnF,573.65917_1346,1439045,1439374
573.65917,Klebsiella pneumoniae KpnE,573.65917_1347,1439361,1439723
573.65917,Klebsiella pneumoniae OmpK37,573.65917_1458,1566521,1567645
573.65917,OmpA,573.65917_133,133293,134363
573.65917,msbA,573.65917_173,183723,185471
573.65917,Escherichia coli mdfA,573.65917_284,297193,298425
573.65917,Shigella flexneri acrA,573.65917_713,779496,780689
573.65917,acrB,573.65917_714,780712,783858
573.65917,vanG,573.65917_835,904383,905480
573.65917,oqxA,573.65917_40,37066,38241
573.65917,oqxB,573.65917_41,38265,41417
573.65917,emrR,573.65917_84,81469,81999
573.65917,Klebsiella pneumoniae KpnG,573.65917_85,82125,83297
573.65917,Klebsiella pneumoniae KpnH,573.65917_86,83313,84851
573.65917,rsmA,573.65917_94,92708,92893
573.65917,leuO,573.65917_135,152114,153064
573.65917,LptD,573.65917_165,191595,193943
573.65917,FosA6,573.65917_312,344464,344883
573.65917,adeF,573.65917_297,289299,292409
573.65917,CRP,573.65917_20,15152,15784
573.65917,ArnT,573.65917_120,125654,127309
573.65917,PmrF,573.65917_123,130190,131173
573.65917,eptB,573.65917_161,169066,170739
573.65917,sul2,573.65917_3,1764,2579
573.65917,APH(3'')-Ib,573.65917_4,2640,3443
573.65917,APH(6)-Id,573.65917_5,3443,4279
573.65917,TEM-1,573.65917_7,5000,5860
573.65917,CTX-M-15,573.65917_12,8682,9557
573.65917,QnrB1,573.65917_5,6037,6681
573.65917,dfrA14,573.65917_3,1652,2125
573.65917,tet(A),573.65917_3,2007,3281
573.65917,AAC(6')-Ib10,573.65917_1,1,645
573.65917,OXA-1,573.65917_2,776,1606
573.65917,baeR,573.65917_375,429464,430186
573.65917,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.65917_1283,1377218,1377652
574.65,FosA6,574.65_14,15396,15815
574.65,LptD,574.65_156,167892,170240
574.65,leuO,574.65_186,208772,209722
574.65,Escherichia coli mdfA,574.65_55,61081,62313
574.65,eptB,574.65_134,140796,142469
574.65,PmrF,574.65_190,217144,218127
574.65,ArnT,574.65_193,221008,222663
574.65,CRP,574.65_292,331959,332591
574.65,SHV-28,574.65_8,7382,8242
574.65,marA,574.65_29,28340,28714
574.65,vanG,574.65_35,34642,35739
574.65,acrB,574.65_158,156281,159427
574.65,Shigella flexneri acrA,574.65_159,159450,160643
574.65,acrD,574.65_107,121045,124158
574.65,OmpA,574.65_101,103895,104965
574.65,msbA,574.65_141,154338,156086
574.65,Klebsiella pneumoniae OmpK37,574.65_34,30925,32049
574.65,Klebsiella pneumoniae KpnE,574.65_147,159262,159624
574.65,Klebsiella pneumoniae KpnF,574.65_148,159611,159940
574.65,mdtB,574.65_32,29804,32926
574.65,mdtC,574.65_33,32927,36004
574.65,MdtQ,574.65_80,88307,89746
574.65,rsmA,574.65_68,68526,68711
574.65,Klebsiella pneumoniae KpnH,574.65_76,76570,78108
574.65,Klebsiella pneumoniae KpnG,574.65_77,78124,79296
574.65,emrR,574.65_78,79422,79952
574.65,adeF,574.65_2,843,3953
574.65,oqxB,574.65_22,22785,25937
574.65,oqxA,574.65_23,25961,27136
574.65,mphA,574.65_1,69,974
574.65,Mrx,574.65_2,971,2209
574.65,sul1,574.65_8,6285,7124
574.65,QnrB2,574.65_10,7615,8259
574.65,sul1,574.65_12,10609,11448
574.65,qacEdelta1,574.65_13,11442,11789
